flat_id	rooms	studio	total_area	living_area	kitchen_area	refit	prepayment	view_from_windows	balconies	floor	floors	deposit	utility_bills	ceiling_height	gaz	garbage_chute	building_year	walls	ceiling_type	rent	можно с детьми	микроволновая печь	интернет	парк	закрытая территория	кондиционер	стиральная машина	холодильник	посудомоечная машина	мебель в комнатах	можно с животными	плита	мебель на кухне	телевизор	фитнес
2061644456	2	0	69.0	32.7	19.5	euro	1	yard	1	22	22	40000	no	2.7	1	0	2020	mixed	ferroc	40000	1	0	1	0	0	1	1	1	0	0	0	1	1	0	1
2060824312	1	0	39.0	19.0	10.0	euro		yard		6	20	25200	no		1	0	2019	panel		60000	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0
2061832290	1	0	42.0	20.0	10.0	cosm	1		1	9	12	32000	no		1	1	1988	panel	ferroc	32000	1	0	1	0	0	0	1	1	0	1	1	1	1	1	0
2061857928	4	0	180.0	90.0	10.0		230000			3	9	230000	no		0	0	2007	mono		230000	1	0	1	0	0	1	1	1	0	1	0	0	1	1	0
2061077005	2	0	52.0	30.0	17.0	euro		yard		10	14	90000	no		1	0	2022	mixed	ferroc	90000	1	0	1	0	0	1	1	1	0	1	0	0	0	1	0
2061795022	1	0	41.0	17.0	15.0	design			1	4	7	70000	no		0	1	2013	mono	ferroc	70000	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2061467665	0	1	26.8	15.0		cosm		yard	1	12	23	25000	no	2.7	0	1	2014	mono	ferroc	25000	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0
2062108757	0	1	23.0			cosm	1	yard	1	3	12				0	0	2024	mixed	ferroc	29000	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
2061602618	1	0	42.5	17.0	14.0	cosm		street	1	12	16	33000	no		1	1	2007	mono	ferroc	33000	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0
2060128117	0	1	28.0	15.0	5.0	euro		street		9		56000	no		1	0				50000	1	0	1	0	0	1	1	1	1	1	1	0	0	1	0
2061954664	0	1	25.0			cosm	1	yard	1	23	25	29000	no	2.7	1	0	2018	mono	ferroc	29000	0	1	1	1	1	0	1	1	0	1	0	1	1	0	1
2061052453	2	0	46.0	16.0	18.0	euro		yard		4	9	74000	no		1	0	2010	brick	ferroc	74000	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0
2062093909	2	0	83.0	45.0	8.0	design				3		130000	no		0	0				130000	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2061548086	0	1	25.0	18.0	3.0					11	13	38000	no		0	0	2020	mono	ferroc	38000	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
2061952207	3	0	80.0	55.0	10.0	cosm		both		4	10	45000	no		1	0	1994	ferroc	mono	45000	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0
2061635852	0	1	23.3	15.3						15	18	43000	no	2.5	0	0	2019	mono	ferroc	43000	1	0	1	0	0	1	1	1	1	1	1	0	1	1	0
2061945817	3	0	70.0	42.0	11.0	euro	1	yard	1	11	12	60000	no	2.7	1	1	1991	panel	ferroc	60000	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1
2061737734	1	0	33.7	19.0	10.0	euro		street	1	15	24	31850	no		1	1	2015	mono	ferroc	35000	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0
2061906327	1	0	38.0	17.0	10.0	cosm		yard		2	5	26000			1	0	1935	brick	wood	26000	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2061381427	2	0	70.0		20.0	euro		both		3	14	80000	yes	2.5	0	0	2014	panel	ferroc	80000	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0
2061380740	2	0	76.0	50.0	18.0	euro			1	4	11	160000	no		0	0	2023	mixed	ferroc	160000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061364017	2	0	63.0			euro	1	both	1	14	23				0	0	2021	mono	ferroc	128500	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0
2061519247	1	0	36.0		9.0	euro			1	4	25	50000			0	1	2009	brick	ferroc	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061185641	0	1	26.5	18.0	8.0	cosm		both		21	25	20020	no		1	0	2022	mono	ferroc	26000	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2060911857	1	0	33.0	11.0	14.0				1	4	10	50000	no		1	0	2023	mixed	ferroc	50000	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
2061872942	2	0	59.0	24.5	18.5	euro		yard	1	3	20	47000	no	2.55	1	0	2020	mixed	ferroc	47000	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0
2061772755	2	0	64.0	43.0	15.0	design			1	4	5	150000	no		1	0	1917	brick	mixed	100000	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0
2061605141	0	1	24.0			euro	1	street	1	14	18				0	0	2023	mixed	ferroc	49500	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0
2059369705	1	0	43.5	16.0	16.0	euro	1	yard	1	23	24	38000	by_counters	2.5	1	1	2015	mono	ferroc	38000	1	0	0	0	1	0	1	1	0	1	0	1	1	1	0
2061772562	0	1	26.1	14.0	4.0	design		yard		4	16		no		1	0	2018	mono	ferroc	45000	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0
2061877004	1	0	30.0	10.0	4.0	euro				2		40000	yes		0	0				80000	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0
2061671674	1	0	34.5	19.3						13	18	60000	no	2.5	0	0	2019	mono	ferroc	60000	1	0	1	0	0	1	1	1	1	1	1	0	1	1	0
2061861061	0	1	28.0	25.0	4.0	euro			1	18	19	45000			1	0	2015	mixed	mixed	45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061921482	3	0	68.7	45.0	10.0	euro		street	1	12	14	60000	no		1	1	1996	panel	ferroc	60000	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2061710362	0	1	16.0	12.0						15	18	34000	no	2.5	0	0	2019	mono	ferroc	34000	1	0	1	0	0	1	0	1	0	1	0	0	1	1	0
2061380162	2	0	75.0	50.0	12.0	design	1	street	1	7	8	190900	yes	2.7	0	0	2019	brick	ferroc	190900	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0
2061552965	3	0	82.0	43.0	16.0	euro			1	16	23	45000	no		0	0	2020	panel	ferroc	45000	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0
1899174979	0	1	26.0	12.0	5.0	euro	1	yard		9	12	10000	no	2.8	1	0	2022	mono	ferroc	50000	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1
2061523608	3	0	100.0	61.0	17.0	euro		yard		2	11	200000	no		1	1	2015	mono	ferroc	200000	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2061685820	0	1	30.0	20.0	3.0	euro		yard	1	11	25	27000	no	2.7	1	0	2020	mono	ferroc	27000	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0
2061707969	1	0	43.0	17.0	12.0	cosm		yard	1	5	10	35000			0	0	2004	mono	ferroc	35000	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0
2061976209	1	0	41.0	19.0	12.0	euro		both	1	10	16	67000	no		1	0	2014	mono	ferroc	67000	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0
2061381516	1	0	27.0	16.0	4.0	euro				10	10	35000	no		0	0	2020	mono	ferroc	63000	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0
2061774004	2	0	36.0	10.0	26.0	design			1	10	13	70000	no		0	0	2022	panel	ferroc	70000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2055856825	3	0	90.0	60.0	13.0	euro	1	both	1	8	24	40000	no		1	0	2018	ferroc	ferroc	45000	1	0	1	0	0	0	1	1	0	1	1	1	1	1	0
2061694719	1	0	50.0	30.0	12.0	euro				7	9	65000	no		0	0	2014	mono	ferroc	65000	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0
2061972864	1	0	32.3	14.3	9.9	euro	1	yard	1	9	13	38000	no		1	0	2022	mono	ferroc	38000	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0
2061874372	3	0	57.7	39.2	5.0	cosm	1		2	8	9	42000	no	2.5	1	1	1981	panel	ferroc	42000	1	0	0	0	0	0	1	1	0	1	0	1	1	1	0
2060863407	1	0	46.0	16.0	20.0	design				4	8	110000	yes		0	0	2021	mono	ferroc	110000	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0
2061620206	3	0	65.0			euro	1	yard	1	9	14	65000	no	2.5	1	0	1975	mono	ferroc	65000	1	1	1	0	0	0	1	1	0	1	0	1	1	1	0
2061920071	3	0	110.0	63.0	18.0	design			1	6	12	130000	no		0	1	2015	mono	ferroc	130000	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2061379547	2	0	65.0	30.0	23.0	euro		yard	1	11	14	80000	no		0	0	2018	mono	ferroc	80900	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0
2058501073	2	0	62.0	30.0	11.0	cosm		yard	1	16	19	32000			0	1	2014	panel	ferroc	32000	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0
2060516087	1	0	38.0	23.0	10.0	design	1	both	1	24	25		no		1	0	2023	mixed	ferroc	36000	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0
2061677607	2	0	50.0	35.0	10.0	design			1	4	10	120000	no		0	0	2018	brick	ferroc	130000	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0
2061496192	0	1	32.0	20.0	5.0	design		street		7	14	53500	no		1	0	2023	mixed	ferroc	53500	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0
2061637095	1	0	42.9	20.2	8.4				2	13	16	29000	no		1	0	2002	mono	ferroc	29000	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
2061526710	3	0	100.0	63.0	15.0				1	12	36	75000	no		0	1	2012	mono	ferroc	75000	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
2061552954	0	1	35.0	18.0	5.0	design			1	5	9	80000	no		0	0	2021	mixed	ferroc	80000	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0
2061867217	5	0	180.0	96.0	18.0	design		both	1	4	7	200000	no		1	1	2013	mono	ferroc	200000	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0
2061492652	0	1	45.0	30.0	8.0	euro			1	7	7	55000			0	1	2013	mono	ferroc	55000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061972299	3	0	117.0	65.0	10.0	cosm		street		3	4	100000	no		1	0	1916	brick	mixed	100000	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0
2061825083	2	0	62.0	43.0	14.0	design			1	3	8	100000	no		0	0	2022	mixed	ferroc	100000	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2061381205	3	0	95.0	70.0	14.0	euro			1	12	19	150000	no		0	0	2020	mixed	ferroc	135000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061952854	0	1	24.0			cosm	1	yard	1	16	25				0	0	2018	mono	ferroc	31000	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0
2062051707	1	0	47.9	15.4	15.6	euro	1	yard	1	11	25	40000	no	2.7	1	0	2022	mono	ferroc	40000	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
2062015113	0	1	26.7	19.0	5.0	euro	1	street	1	11	16	32000	no		1	1	2015	mono	ferroc	32000	0	1	1	0	1	0	1	1	0	1	0	1	1	0	0
2061774050	2	0	52.0	15.0	20.0	euro				5	8	110000	no		0	0	2021	mono	ferroc	110000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2061671680	0	1	23.0	19.0						8	18	42000	no	2.5	0	0	2019	mono	ferroc	42000	1	0	1	0	0	1	1	1	0	1	0	0	1	1	0
2060781097	3	0	43.0	29.0	6.0	cosm		yard		4	5	30000			1	0	1968	panel	ferroc	30000	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2061840435	2	0	62.0	19.3	22.7	euro		yard	1	5	9	35000	no		1	1	2011	panel	ferroc	35000	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0
2060863260	3	0	76.0	42.8	12.0	euro	1	both	2	6	12	120000	by_counters	2.75	1	0	2019	mixed	ferroc	130000	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0
2061381250	3	0	110.0	70.0	25.0	design			1	2	14	265000	no		0	1	2005	mono	ferroc	250000	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0
2060859093	2	0	60.0	28.5	11.5	design		both		1	5	100000	no		1	0	1856	brick	mixed	100000	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0
2062053953	2	0	41.0	19.0	6.0	cosm		yard		3	5	30100	no		1	0	1962	panel	ferroc	35000	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0
2061714644	0	1	28.0	17.0	3.0				1	4	8	30000			0	0	2022	mixed	ferroc	30000	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2058770929	1	0	58.0	17.0	16.0					6	6	60000	yes		0	0	1901	brick	mixed	60000	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
2062097887	0	1	25.0	17.0	3.0	euro		street	1	7	26	30000	no		1	0	2023	mono	ferroc	30000	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0
2060799606	1	0	42.0	20.0	12.0	design		street	1	13	14			2.8	1	0	2009	mixed	ferroc	85000	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1
2061256452	0	1	17.0	16.0	1.0	cosm	нет			2	8	16000	no	2.5	1	0	1910	brick	mixed	32000	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0
2061379737	3	0	250.0	200.0	40.0	design				3	6	250000	yes		1	0	1910	brick	mixed	200000	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0
2060319933	1	0	55.0	22.0	21.0	euro				7	24		yes	2.9	0	0	2015	mixed	ferroc	60000	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0
2062038368	1	0	35.0	18.0	7.0	design			1	7	13	50000	no		0	0	1984	brick	mixed	50000	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0
2060903322	0	1	30.0	20.0	10.0	euro		street		10	14	55000	no		1	0	2023	brick	ferroc	55000	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0
2061380029	2	0	50.0	32.0	12.0	design				3	8	60000	no		0	0	2019	mono	ferroc	120000	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0
2061024065	2	0	45.0	30.0	7.8	cosm	42000	yard	1	3	5	42000	no		1	0	1910	panel	ferroc	42000	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2061486569	2	0	61.0	27.0	20.0	euro			1	4	15	180000	no		0	1	2017	mono	ferroc	180000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1928245557	1	0	50.0	12.0	20.0	design	1	yard	1	6	9	160000	no	3.0	1	0	2022	mixed	ferroc	160000	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
2061727466	1	0	55.0	30.0	10.0	euro				2	6	74900	no		0	0				74900	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2061136474	4	0	151.0	72.0	36.0	design			1	14	23	300000	no	2.8	0	1	2008	mixed	ferroc	300000	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0
2061614843	4	0	200.0			design	1	yard	1	2	4	143000			0	0				150500	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0
2061537468	1	0	60.0	17.0	20.0	design	1	yard		3	5	60000	no	3.0	1	0	1834	brick	wood	55000	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1
2061778841	2	0	44.0	28.0	6.0	cosm		yard		1	5	20140	no	2.6	1	0	1965	panel		38000	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0
2062110484	0	1	38.0	30.0						6	18	60000	no	2.5	0	0	2019	mono	ferroc	60000	1	0	1	0	0	1	1	1	0	1	1	0	1	1	0
2061974169	2	0	43.0	27.0	6.0	euro		street		8	9	40000	no		1	1	1974	panel	ferroc	40000	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0
2062116601	6	0	12.0		6.0	euro				4	4	15000			0	0	1825	brick	mixed	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2062110413	1	0	47.0		13.0	euro			1	3	10	60000			0	0	2014	mono	ferroc	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061379673	3	0	113.0	60.0	18.0	design				5	10	450000	no		0	0	2017	mono	ferroc	450000	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0
2059898216	2	0	53.0	40.0	7.0	design			1	1	7	150000	yes		0	0	2019	brick		150000	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2062052479	1	0	33.0	10.0	16.0	euro		yard	1	7		30000	no		1	0	2021	mono		30000	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0
2060957438	2	0	74.0	44.0	20.0	design			1	11	13	95000	no		0	0	2022	mixed	ferroc	95000	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0
2059274571	0	1	20.4	6.0	4.0	euro		street	1	5	25	25000	by_counters	2.7	1	0	2024	mono	ferroc	26000	1	0	0	1	1	0	1	1	0	1	0	1	1	1	0
2061381108	2	0	67.0	35.0	15.0	euro			1	7	20	135900	no		0	0	2014	mono	ferroc	135900	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2061898563	1	0	35.0			cosm	1	street	1	12	15				0	0	2024	mixed	ferroc	39000	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0
2061838128	1	0	50.1	24.3	8.3	design		both		1	3	90000	yes	3.55	1	0		brick		90000	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2061973479	0	1	22.2			design	1	yard		2	5	53000	by_counters		1	0	1903	brick	mixed	53000	0	1	1	0	0	0	1	1	0	1	0	1	1	1	0
2061559341	2	0	90.0	67.1	12.7	design				4	6	90000	no	3.3	0	0	1916	brick	mixed	90000	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0
2061610280	0	1	23.5	17.0	3.0	cosm	1	yard	1	11	12	27000	no	2.7	1	0	2017	block	ferroc	27000	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1
2061553320	0	1	25.1	14.0	4.0	euro		yard	1	1	19	40000	no		1	0	2023	brick	ferroc	40000	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0
2061824601	1	0	46.0	20.0	15.0	euro		yard	1	5	9	60000	no		1	0	2014	mono	ferroc	60000	1	0	1	0	0	1	1	1	1	1	1	0	0	1	0
2060859094	2	0	60.0	17.0	16.0	euro		both		3	5	50400	no		1	0	1930	brick	mixed	90000	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0
2061484309	2	0	86.0	45.0	23.0	design		both	1	3	4	180000	yes		1	0	1823	brick	mixed	180000	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0
2061723345	1	0	33.1		8.0	cosm				1	10	40000			0	1	2003	panel	ferroc	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061780034	2	0	53.0	32.0	9.0	cosm		both		2	5	60000	no		1	0	1958	brick	ferroc	60000	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0
2062118715	2	0	49.0	33.0	16.0	euro		street		3	5	75000	no		1	0	1960	brick	ferroc	75000	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0
2061826593	0	1	25.1		3.0	design			1	1	19	37000			0	0	2023	brick	ferroc	37000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2060863544	1	0	45.0	12.0	18.0	design		yard	1	22	29	50000	yes		0	0	2017	mono	ferroc	50000	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0
2060443970	2	0	47.0	30.0	6.0	cosm	1	yard		1	5	20000	no		1	0	1967	panel	ferroc	40000	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0
2060869306	0	1	23.0	17.0	6.0	euro	1	both	1	10	22	38000	no	2.7	1	0	2020	mono	ferroc	38000	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1
2061648612	0	1	23.2			euro	1		1	5	14	25000	no		1	0	2023	mixed	ferroc	25000	0	0	1	0	0	0	1	1	0	1	0	1	1	0	0
2062063997	2	0	46.0	28.3	6.9	design		yard	1	7	10	95400	no		1	0	2016	mono	ferroc	90000	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2062093286	1	0	40.0	17.0	10.0	cosm	1	yard	1	9	28	25000	no	2.7	1	1	2015	mono	ferroc	25000	1	0	0	1	0	0	1	0	0	0	1	1	1	0	1
2061820459	3	0	88.0		10.0	euro			1	3	19	88000			0	1	2013	mono	ferroc	88000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061380126	3	0	115.0	98.0	12.0	design	1	yard	2	3	6	70000	no	3.0	1	1	1871	brick	ferroc	150000	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0
2061571896	2	0	48.0	22.0	8.0	design		street		2	4	57000	no		1	0	2015	mixed	ferroc	57000	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0
2061214357	3	0	105.0	64.0	11.0	design				5		125000	no		0	0				125000	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0
2061782688	1	0	40.0	16.0	12.0	euro			1	6	19	60000	no		0	0	2015	mixed	mixed	60000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2061897262	1	0	45.0	19.3	10.3	euro		street	1	15	16	50000			0	1	2003	panel	ferroc	50000	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0
2061772311	3	0	70.0			design	1	yard	1	5	17	59000			0	0	1990	panel	ferroc	62000	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0
2061750697	1	0	30.3	16.0	10.0	cosm		yard		19	27	28130	no		1	0	2017	mono	ferroc	29000	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0
2061948052	0	1	27.0	18.0		euro			1	13	21	35000	no	2.6	0	1	2010	mixed	ferroc	35000	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0
2061457939	2	0	50.0	25.0	11.0	design			1	5	24	85000	no		0	0	2023	mono	ferroc	85000	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2061430432	0	1	30.0		3.0	euro				5	5	45000			0	0	1896	brick	wood	45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2061381065	1	0	32.0	18.0	8.0	euro			1	9	23	90000	no		0	0	2021	mono	ferroc	90000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2061867151	5	0	220.0	120.0	20.0	euro		both	1	3	5	600000	no		1	0	1870	brick	mixed	600000	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0
2061495627	2	0	73.0	44.0	10.0		130000		1	4	10	130000	no		0	0	2018	brick	ferroc	130000	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2061754412	3	0	143.0	80.0	20.0	euro		street		15	16	140000	no		1	1	2014	mono	ferroc	140000	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0
2062115991	1	0	35.0			euro	1	street	1	3	12				0	0	2022	mixed	ferroc	73000	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0
2061463362	1	0	37.0			euro	1	street	1	8	17				0	0	2019	mono	ferroc	51500	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
2062118554	1	0	35.7	18.1	7.0					6	9	30000	no		1	1	1976	panel	ferroc	30000	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
2062093955	1	0	36.0	20.0	8.0				1	8	9	28000	no		1	1	1972	mixed	mixed	28000	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
2059473613	1	0	17.8	12.0	4.0	euro	нет	street	1	17	24				0	0	2023	panel	ferroc	27500	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0
2061938325	2	0	70.0			cosm	1	street	1	5	9				1	1	1975	panel	ferroc	44000	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
2061699528	0	1	35.0	27.0	2.0	design		yard		5	9	85000	no		1	0	2021	mixed	ferroc	85000	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0
2061764308	3	0	108.0	62.0	18.0		140000			21	25	140000	no		0	1	2011	brick	ferroc	140000	1	0	1	0	0	0	1	1	0	1	1	0	1	1	0
2062052177	3	0	80.0	50.0	20.0	euro		yard		4	5	70000	no		1	0	1908	brick	ferroc	70000	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2061955717	1	0	36.0	16.0	9.0	design		yard	1	9		70000			0	0				70000	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0
2061363529	4	0	150.0	78.0	15.0	design		both		11	14	300000	no		1	0	2018	ferroc	ferroc	300000	1	0	1	0	0	1	1	1	1	1	1	0	0	1	0
2061761533	2	0	74.0	45.0	16.0	cosm		yard	1	5	26	75000	no		1	1	2004	mono	ferroc	50000	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2061912049	1	0	39.0	30.0	5.0	euro	1	street	1	11	25	70000	no	2.5	1	0	2022	panel	ferroc	70000	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1
2061943999	5	0	106.0	75.0	14.0	euro				1	7	165000	no		1	0	1865	brick	mixed	165000	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0
2062094146	0	1	18.0	16.0	1.0	cosm				1	10	20000	no	2.54	0	0	1989	panel		20000	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
2060936633	2	0	54.4	30.9	8.2	euro	1	yard	1	5	10	45000	no	2.5	1	1	1994	panel	ferroc	45000	1	1	1	0	0	0	1	1	0	1	0	1	1	1	0
2061703908	2	0	75.0	25.0	24.1	design		yard		3	8	100000	no		1	0	1913	brick	ferroc	100000	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2061671309	1	0	45.0	32.0	10.0	euro			1	7	9	65000	no		0	0	2016	mono	ferroc	65000	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0
2061469205	1	0	30.0	18.0	6.0	cosm		yard		3	5	23000			1	0	1970	brick	ferroc	23000	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0
2062069395	1	0	51.0	16.5	19.0	euro		yard	1	3	26	55000			0	0	2019	ferroc	ferroc	55000	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0
2060983554	3	0	102.0	75.0	15.0	design			1	17	17	75000	no		0	1	2004	mono	ferroc	75000	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0
1992512516	2	0	102.0	48.0	18.0	euro				9	11		yes	2.7	0	1	1998	brick	ferroc	70000	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0
2060054221	2	0	75.8	25.0	24.1	design		yard		3	8	110000	no		1	0	1913	brick	ferroc	110000	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0
2061733342	0	1	24.5	14.0	3.0	design		street	1	5	6	74000	no		1	0	1906	brick	ferroc	74000	1	0	1	0	0	1	1	1	1	1	1	0	0	1	0
2061474577	0	1	50.0			design	1	yard		2	10		yes		0	0	2017	block	mixed	98000	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0
2061381580	3	0	95.0	70.0	15.0	design			1	4	10	175000	no		0	0	2018	brick	ferroc	175000	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0
2061604821	3	0	84.7	47.6	15.0	euro	нет	yard	1	6	20		no	2.7	0	0	2024	mono	ferroc	85300	1	0	0	0	0	0	1	1	1	1	1	0	1	0	0
2061853041	0	1	25.0			euro	1	street	1	11	29				0	0	2020	mixed	ferroc	31000	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0
2061327090	1	0	42.0			design	1	street	1	3	11				0	1	2016	mono	ferroc	109000	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0
2061829529	1	0	33.3	12.5	10.0	euro		both		9	18	36000			0	0	2024	brick	ferroc	36000	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
